280638601000,Baldwin Union Free School District,Nassau,Independent Superintendent,2013-06-30 00:00:00,4968,3086461818,23015497,72792506,,13813715,153728,,9448,,,,,,,,,,,511163,,,,,,,,,,71939,,,,173176,,,,,,,,,57245,291979,1154631,,450,239647,,,32223,,1317661,90619511,,25229654,,,,,,,,,,,,,,1602464,127368,,,71562,375,,,,,,117650934,,,,4284192,,121935126,9813077,2257453,,,,,63067825,3250403,4172336,6051068,1012532,,42963,,,,,,,,,,,,,,,,,,,,,,,80453,,,,,,,,375,,,,,,,,,41613,,,,,,,,,,,,,,,,,,,1973072,,6161152,,4572525,9659358,6544,52881,807468,222115,,36214,3226013,900292,117407732,4284192,121691924
310649300100,Baldwinsville Central School District,Onondaga,Independent Superintendent,2013-06-30 00:00:00,5644,2145752971,38384999,42135650,,8190131,1630802,,,,,378490,,,,,,,,61176,,,,,,34756,,,,38178,,,,,,,,,,,,,242922,,1068872,,,51830,15075,,61671,,1063134,54972687,,34987787,,,,,,,,,,,,,,2113888,,,,858686,,43057,,,,,92976105,931000,,,5664066,,99571171,13269346,1670334,,679,,,43200683,3323460,2675355,6364123,1107502,,147579,,,,,,,,,,,,,,,,,,,,,,,267911,,,,,,,,46361,,,,,,,,,,1250735,,,,,,,,,,,,,,,,,,2157518,,4285351,,3512587,12458078,1500,,576816,75041,,143202,4086108,1605668,102225937,5663621,107889558
410653400100,Ballston Spa Central School District,Saratoga,Independent Superintendent,2013-06-30 00:00:00,4258,2344627431,50071318,36543362,,5911548,8856621,,59912,,,,,,,,,,,614280,,,,,,,,,,33960,,,,89305,,,,,,,,,231238,111515,448215,,,45177,,,38109,,1108187,54091429,,23593735,,,,,,,,,,,,,,1576396,,,,1058818,,,,,,,80320378,,883000,,6600650,,87804028,18069640,1516905,,78938,,,39636304,3110387,2330240,3663014,758899,,28640,,,,,,,,,,,,,,,,,,,,,,,142366,,,,,,,,,,,,,,,,,,,,,25312,,,,,,,,,,,,,,,1332557,,3785064,,2877720,10965430,11955,19624,129871,73075,,415594,4451985,1067545,94491065,6700835,101191900
290778600100,Barker Central School District,Niagara,Central,2013-06-30 00:00:00,851,245302116,5736200,2946114,,835586,7584000,,9661,,,,,,,,,,,84928,,,,,,,,,,16492,,,,,,,,,,,,,62394,,153904,,,410,,,1420,,236600,11931509,,6850067,,,,,,,,,,,,,,497632,,,,274758,,,,,,,19553966,2936337,,,107155,,22597458,1931051,822728,,2476,,,8113276,836048,572672,1008619,265327,,1150,,,,,,,,,,,,,,,,,,,,,,,9076,,,,,,,,,,,,,,,,,22472,,,,,,,,,,,,,,,,,,,330836,,800067,,588135,1781579,,,75245,20758,,94212,950000,208191,18433918,107155,18541073
180504000000,Batavia City School District,Genesee,City Public School,2013-06-30 00:00:00,2383,787101282,23825000,14278400,,3673021,492735,,89326,,,,627696,,,,,,,89947,,,,,,,,,,7036,,,,107368,,,,,,,,,57779,129814,898597,,,4218,,,18229,,605366,21079532,,19326501,,,,,,,,,,,,,,1449531,,,,791473,,,,,,,42647037,,,,4195824,,46842861,3634081,1026880,,,,,20221421,3503468,1301601,1283067,369497,,33984,,,,,,,,,,,,,,,,,,,,,,,55421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950201,,1671332,,1434342,4557005,,,244915,59874,,248172,3825000,789609,45209870,38460,45248330
460605600200,Bath Central School District,Steuben,Independent Superintendent,2013-06-30 00:00:00,1550,474542829,32735000,6530120,,1721358,615777,,19052,,,,,,,,,,,21107,,,,,,,,,,6559,,,,,,,,,,,,10469,21990,149184,204303,,,20653,,,17959,,487557,9826088,,22151078,,,,,,,,,,,,,,1182324,,,,598693,,,,,,,33758183,,203285,,60534,,34022002,2724326,806119,,4705,,,14622861,1904833,604324,1291885,363955,,8305,,,,,,,,,,,,,,,,,,,,,,,85997,,,,,,,,,,,,,,,20661,,,,,,,,,,,,,,,,,,,,,429067,,1236159,,903482,3746609,13198,3026,178995,38342,,201065,4088285,1089211,34365410,60409,34425819
470642100100,Bay Shore Union Free School District,Suffolk,Independent Superintendent,2013-06-30 00:00:00,5916,3761161790,63005000,84893088,,9144185,392103,,1419,,,,,,,,,,,1024219,,,,,,,,,,323378,,,,322304,,,,,,,,,262598,46491,708964,,,88927,,,117630,,856647,98181953,,37327383,,,,,,,,,,,,,,2538841,,,,1666564,,,,,,,139714741,1000000,,,181660,,140896401,9483633,2601583,,,,,82199198,4602215,3842090,7590789,1648225,,90072,,,,,,,,,,,,,,,,,,,,,,,15742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2413879,,7001022,,5413835,14443969,10919,122937,518666,69494,,1238961,5095000,2865783,151268012,417377,151685389
470942100500,Bayport-Blue Point Union Free School District,Suffolk,Union Free,2013-06-30 00:00:00,2438,1702656068,41826120,39291321,,5178961,452612,,1440,,,,,,,,,,,506802,,,,,,,,,,22,,,,,,,,,,,,,948162,94242,474770,,,101712,,,31508,,467174,47548726,,15418712,,,,,,,,,,,,,,575733,,,,166129,,,,,,,63709300,6914440,,4400560,294103,,75318403,5000470,1561817,,,,,32675970,2121024,1963137,2339132,866457,,,,,,,,,,,,,,,,,,,,,,,,,42365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083522,,3226371,,2568031,5971391,17167,72131,382589,28935,,659747,2695000,1268802,64544058,294603,64838661
130505000000,Beacon City School District,Dutchess,City Public School,2013-06-30 00:00:00,3143,2037610638,48679325,29494707,,3795841,279179,,92449,,,,,,,,,,,19870,,,,,,,,,,10144,,,,,,,,,,,,,2837761,277338,1208608,,,17163,,,35204,,609617,38677881,,22867923,,,,,,,,,,,,,,2809448,,,,63881,,,,,,,64419133,28188188,315000,,405416,,93327737,5069187,1605466,,5809,,,30160418,2992453,2200119,2847010,477532,,8785,,,,,,,,,,,,,,,,,,,,,,,152268,,,,,,,,,,,,,,,89234,,,,,,,,,,,,,,,,,,,,,953885,,2735055,,2214853,6036256,,29977,430369,38126,18908,270425,3912638,2074357,64323130,405416,64728546
230756800100,Beaver River Central School District,Lewis,Central,2013-06-30 00:00:00,882,448517666,6901540,4113421,,636121,151678,,12652,,,,,,,,,,,1800,,,,,,,,,,,,,,8513,,,,,,,,,141408,2340,215169,,,7196,,,28093,,305664,5624055,,9026840,,,,,,,,,,,,,,505741,,,,69424,,,,,,,15226060,1786540,,,1761153,,18773753,1388499,559541,,278,,,6354579,724726,209076,904253,189330,,28368,,,,,,,,,,,,,,,,,,,,,,,38671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297731,,482912,,425416,1849981,20388,,71297,10395,,729,1659000,345421,15560591,1764063,17324654
